vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,Flips/yr,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P0 MKT,incumbent,FULL,0.6000682581147649,1.184939619974874,-0.30925589783833873,2.2723784277420433,1.7198933850254423,,,,,,,,,P0
P0 MKT,incumbent,E_bear_2018q4,-1.6344304427900773,,-0.06802206002059918,,,modern_folds,-0.04015215952754003,2018-09-20,2018-10-11,,-0.06802206002059918,16.0,1.0,P0
P0 MKT,incumbent,X_2020_covid,1.1987557680219754,,-0.08222259128229248,,,modern_folds,0.10146292371989252,2020-02-19,2020-02-28,2020-02-28,-0.08222259128229248,8.0,0.8557398502655108,P0
P0 MKT,incumbent,B_bear_2022,-2.1679328200035846,,-0.05494146463440286,,,modern_folds,-0.04066054472919389,2022-01-03,2022-08-24,2022-01-20,-0.03593083037600775,162.0,0.5565109065486581,P0
P0 MKT,incumbent,E1973_oil_bear,-1.9165370400446016,,-0.11580341132620231,,,market_factor_A0_calendar,-0.018293164040985244,1973-01-11,1973-11-07,1973-03-23,-0.11253756667842119,209.0,1.0,P0
P0 MKT,incumbent,E1987_crash,-0.6242441629408162,,-0.06139283765887882,,,market_factor_A0_calendar,0.004397020580227284,1987-08-25,1987-10-13,1987-09-21,-0.05341560040762228,35.0,0.8620315890779868,P0
P0 MKT,incumbent,E1990_recession,0.09764324854939462,,-0.03576539262682721,,,market_factor_A0_calendar,0.06371655242543595,1990-07-16,1990-07-27,,-0.03576539262682721,10.0,0.8494312885800077,P0
P0 MKT,incumbent,E1997_asia,0.423927167733965,,-0.0704397198003236,,,market_factor_A0_calendar,0.05507963516606429,1997-10-07,1997-10-27,,-0.0704397198003236,15.0,0.6988347731516081,P0
P0 MKT,incumbent,E1998_ltcm,-0.11258085685269793,,-0.07870826999375069,,,market_factor_A0_calendar,0.01782558795722422,1998-07-17,1998-08-05,1998-08-05,-0.07870826999375069,14.0,0.7306490263121221,P0
P0 MKT,incumbent,E2000_02_dotcom,-0.7073626800980651,,-0.03010624145117835,,,market_factor_A0_calendar,0.07930241579013408,2000-07-03,2000-07-27,2000-07-07,-0.006800686721731286,18.0,0.42455999175653913,P0
P0 MKT,incumbent,E2007_09_gfc,-0.32074741500009324,,-0.0855485734775463,,,market_factor_A0_calendar,-0.0066214996659770264,2007-10-09,2008-01-22,,-0.0855485734775463,72.0,0.6139776556004788,P0
P0 MKT,incumbent,E2011_eu_us,-1.0856867979269482,,-0.11759029282910527,,,market_factor_A0_calendar,-0.08131235501170064,2011-05-02,2011-10-03,2011-08-05,-0.0869103455452741,108.0,0.9096460222973562,P0
P0 MKT,incumbent,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P0
P0 MKT,incumbent,K1995_99_bull,1.0757924613613357,,-0.10321033558536352,,,calm_controls,1.0222650735715235,1999-07-16,1999-10-15,1999-08-10,-0.061904514262706045,65.0,0.6785500668650531,P0
P0 MKT,incumbent,K2013_14_bull,1.2560083382339036,,-0.05282843058320319,,,calm_controls,0.2558956324864945,2014-01-15,2014-02-03,,-0.05282843058320319,13.0,1.0,P0
P0 MKT,incumbent,A_bull_2021,1.2621937619180383,,-0.04841861911750178,,,calm_controls,0.13283476056786836,2021-11-08,2021-12-01,,-0.04841861911750178,17.0,0.8683414935778978,P0
P0 MKT,incumbent,D_recent_2025plus,0.6196015458565328,,-0.07297460621852914,,,calm_controls,0.15497194002973536,2025-02-19,2025-03-14,2025-03-14,-0.07297460621852914,18.0,0.7565083526360216,P0
P0 MKT,E_2s,FULL,0.5881686267738263,1.1182550768220727,-0.31043888936286446,2.4810467174604,1.9844923673370487,,,,,,,,,P0
P0 MKT,E_2s,E_bear_2018q4,-1.6344304427900773,,-0.06802206002059918,,,modern_folds,-0.04015215952754003,2018-09-20,2018-10-11,,-0.06802206002059918,16.0,1.0,P0
P0 MKT,E_2s,X_2020_covid,1.1987557680219754,,-0.08222259128229248,,,modern_folds,0.10146292371989252,2020-02-19,2020-02-28,2020-02-28,-0.08222259128229248,8.0,0.8557398502655108,P0
P0 MKT,E_2s,B_bear_2022,-2.1679328200035846,,-0.05494146463440286,,,modern_folds,-0.04066054472919389,2022-01-03,2022-08-24,2022-01-20,-0.03593083037600775,162.0,0.5565109065486581,P0
P0 MKT,E_2s,E1973_oil_bear,-2.203604048110701,,-0.10509522830619422,,,market_factor_A0_calendar,-0.006404069911802535,1973-01-11,1973-11-07,1973-02-05,-0.059351741025729154,209.0,1.0,P0
P0 MKT,E_2s,E1987_crash,-0.6242441629408162,,-0.06139283765887882,,,market_factor_A0_calendar,0.004397020580227284,1987-08-25,1987-10-13,1987-09-21,-0.05341560040762228,35.0,0.8620315890779868,P0
P0 MKT,E_2s,E1990_recession,0.09764324854939462,,-0.03576539262682721,,,market_factor_A0_calendar,0.06371655242543595,1990-07-16,1990-07-27,,-0.03576539262682721,10.0,0.8494312885800077,P0
P0 MKT,E_2s,E1997_asia,0.423927167733965,,-0.0704397198003236,,,market_factor_A0_calendar,0.05507963516606429,1997-10-07,1997-10-27,,-0.0704397198003236,15.0,0.6988347731516081,P0
P0 MKT,E_2s,E1998_ltcm,-0.11258085685269793,,-0.07870826999375069,,,market_factor_A0_calendar,0.01782558795722422,1998-07-17,1998-08-05,1998-08-05,-0.07870826999375069,14.0,0.7306490263121221,P0
P0 MKT,E_2s,E2000_02_dotcom,-0.7073626800980651,,-0.03010624145117835,,,market_factor_A0_calendar,0.07930241579013408,2000-07-03,2000-07-27,2000-07-07,-0.006800686721731286,18.0,0.42455999175653913,P0
P0 MKT,E_2s,E2007_09_gfc,-0.32074741500009324,,-0.0855485734775463,,,market_factor_A0_calendar,-0.0066214996659770264,2007-10-09,2008-01-22,,-0.0855485734775463,72.0,0.6139776556004788,P0
P0 MKT,E_2s,E2011_eu_us,-1.0856867979269482,,-0.11759029282910527,,,market_factor_A0_calendar,-0.08131235501170064,2011-05-02,2011-10-03,2011-08-05,-0.0869103455452741,108.0,0.9096460222973562,P0
P0 MKT,E_2s,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P0
P0 MKT,E_2s,K1995_99_bull,1.105669872426046,,-0.09380922285899207,,,calm_controls,1.0412111620952405,1999-07-16,1999-10-15,1999-08-10,-0.061904514262706045,65.0,0.6785500668650531,P0
P0 MKT,E_2s,K2013_14_bull,1.2560083382339036,,-0.05282843058320319,,,calm_controls,0.2558956324864945,2014-01-15,2014-02-03,,-0.05282843058320319,13.0,1.0,P0
P0 MKT,E_2s,A_bull_2021,1.2621937619180383,,-0.04841861911750178,,,calm_controls,0.13283476056786836,2021-11-08,2021-12-01,,-0.04841861911750178,17.0,0.8683414935778978,P0
P0 MKT,E_2s,D_recent_2025plus,0.6196015458565328,,-0.07297460621852914,,,calm_controls,0.15497194002973536,2025-02-19,2025-03-14,2025-03-14,-0.07297460621852914,18.0,0.7565083526360216,P0
P0 MKT,E_3s,FULL,0.6000682581147649,1.184939619974874,-0.30925589783833873,2.2723784277420433,1.7198933850254423,,,,,,,,,P0
P0 MKT,E_3s,E_bear_2018q4,-1.6344304427900773,,-0.06802206002059918,,,modern_folds,-0.04015215952754003,2018-09-20,2018-10-11,,-0.06802206002059918,16.0,1.0,P0
P0 MKT,E_3s,X_2020_covid,1.1987557680219754,,-0.08222259128229248,,,modern_folds,0.10146292371989252,2020-02-19,2020-02-28,2020-02-28,-0.08222259128229248,8.0,0.8557398502655108,P0
P0 MKT,E_3s,B_bear_2022,-2.1679328200035846,,-0.05494146463440286,,,modern_folds,-0.04066054472919389,2022-01-03,2022-08-24,2022-01-20,-0.03593083037600775,162.0,0.5565109065486581,P0
P0 MKT,E_3s,E1973_oil_bear,-1.9165370400446016,,-0.11580341132620231,,,market_factor_A0_calendar,-0.018293164040985244,1973-01-11,1973-11-07,1973-03-23,-0.11253756667842119,209.0,1.0,P0
P0 MKT,E_3s,E1987_crash,-0.6242441629408162,,-0.06139283765887882,,,market_factor_A0_calendar,0.004397020580227284,1987-08-25,1987-10-13,1987-09-21,-0.05341560040762228,35.0,0.8620315890779868,P0
P0 MKT,E_3s,E1990_recession,0.09764324854939462,,-0.03576539262682721,,,market_factor_A0_calendar,0.06371655242543595,1990-07-16,1990-07-27,,-0.03576539262682721,10.0,0.8494312885800077,P0
P0 MKT,E_3s,E1997_asia,0.423927167733965,,-0.0704397198003236,,,market_factor_A0_calendar,0.05507963516606429,1997-10-07,1997-10-27,,-0.0704397198003236,15.0,0.6988347731516081,P0
P0 MKT,E_3s,E1998_ltcm,-0.11258085685269793,,-0.07870826999375069,,,market_factor_A0_calendar,0.01782558795722422,1998-07-17,1998-08-05,1998-08-05,-0.07870826999375069,14.0,0.7306490263121221,P0
P0 MKT,E_3s,E2000_02_dotcom,-0.7073626800980651,,-0.03010624145117835,,,market_factor_A0_calendar,0.07930241579013408,2000-07-03,2000-07-27,2000-07-07,-0.006800686721731286,18.0,0.42455999175653913,P0
P0 MKT,E_3s,E2007_09_gfc,-0.32074741500009324,,-0.0855485734775463,,,market_factor_A0_calendar,-0.0066214996659770264,2007-10-09,2008-01-22,,-0.0855485734775463,72.0,0.6139776556004788,P0
P0 MKT,E_3s,E2011_eu_us,-1.0856867979269482,,-0.11759029282910527,,,market_factor_A0_calendar,-0.08131235501170064,2011-05-02,2011-10-03,2011-08-05,-0.0869103455452741,108.0,0.9096460222973562,P0
P0 MKT,E_3s,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P0
P0 MKT,E_3s,K1995_99_bull,1.0757924613613357,,-0.10321033558536352,,,calm_controls,1.0222650735715235,1999-07-16,1999-10-15,1999-08-10,-0.061904514262706045,65.0,0.6785500668650531,P0
P0 MKT,E_3s,K2013_14_bull,1.2560083382339036,,-0.05282843058320319,,,calm_controls,0.2558956324864945,2014-01-15,2014-02-03,,-0.05282843058320319,13.0,1.0,P0
P0 MKT,E_3s,A_bull_2021,1.2621937619180383,,-0.04841861911750178,,,calm_controls,0.13283476056786836,2021-11-08,2021-12-01,,-0.04841861911750178,17.0,0.8683414935778978,P0
P0 MKT,E_3s,D_recent_2025plus,0.6196015458565328,,-0.07297460621852914,,,calm_controls,0.15497194002973536,2025-02-19,2025-03-14,2025-03-14,-0.07297460621852914,18.0,0.7565083526360216,P0
P0 MKT,F_exit2,FULL,0.5765263258844574,1.0478548604693256,-0.34077288083032886,2.476400292301456,2.10661497455779,,,,,,,,,P0
P0 MKT,F_exit2,E_bear_2018q4,-2.2603470757692983,,-0.06843337845349362,,,modern_folds,-0.05171609871940419,2018-09-20,2018-10-12,2018-10-12,-0.06843337845349362,17.0,1.0,P0
P0 MKT,F_exit2,X_2020_covid,1.0498017886052167,,-0.07985754324447703,,,modern_folds,0.08670940859662513,2020-02-19,2020-06-11,2020-02-28,-0.07971900116829689,80.0,0.8557398502655108,P0
P0 MKT,F_exit2,B_bear_2022,-1.7157020896666275,,-0.03352217577066208,,,modern_folds,-0.02283297537824691,2022-01-03,2022-08-24,,-0.03352217577066208,162.0,0.0,P0
P0 MKT,F_exit2,E1973_oil_bear,-1.444058379359265,,-0.09297898091227652,,,market_factor_A0_calendar,0.03728751742509773,1973-01-11,1973-03-01,,-0.09297898091227652,34.0,1.0,P0
P0 MKT,F_exit2,E1987_crash,-0.7661249860194392,,-0.06312768650616396,,,market_factor_A0_calendar,0.0020119346765605783,1987-08-25,1987-10-13,1987-09-10,-0.05082920254652146,35.0,0.8213849449485551,P0
P0 MKT,F_exit2,E1990_recession,0.15955449000642752,,-0.03418160072071341,,,market_factor_A0_calendar,0.06679861127596243,1990-06-04,1990-06-26,,-0.03418160072071341,17.0,0.9873268149676423,P0
P0 MKT,F_exit2,E1997_asia,0.26275414347807236,,-0.0704397198003236,,,market_factor_A0_calendar,0.04393000080422427,1997-10-07,1997-10-27,,-0.0704397198003236,15.0,0.6988347731516081,P0
P0 MKT,F_exit2,E1998_ltcm,0.610297845928362,,-0.055382054212071985,,,market_factor_A0_calendar,0.043804666870539855,1998-07-17,1998-08-04,1998-08-04,-0.055382054212071985,13.0,0.7306490263121221,P0
P0 MKT,F_exit2,E2000_02_dotcom,-0.47209783680892703,,-0.022019423830914153,,,market_factor_A0_calendar,0.09645193774250527,2000-03-24,2000-04-04,,-0.022019423830914153,8.0,0.0,P0
P0 MKT,F_exit2,E2007_09_gfc,-0.8185329070299376,,-0.10272836976165822,,,market_factor_A0_calendar,-0.048445660372732235,2007-10-09,2008-03-17,2008-01-24,-0.0855485734775463,110.0,0.6139776556004788,P0
P0 MKT,F_exit2,E2011_eu_us,-1.0856867979269482,,-0.11759029282910527,,,market_factor_A0_calendar,-0.08131235501170064,2011-05-02,2011-10-03,2011-08-05,-0.0869103455452741,108.0,0.9096460222973562,P0
P0 MKT,F_exit2,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P0
P0 MKT,F_exit2,K1995_99_bull,1.065095331773314,,-0.10131245785336929,,,calm_controls,0.9940207363775624,1999-07-16,1999-10-15,1999-08-05,-0.06048304386297587,65.0,0.7118603974580409,P0
P0 MKT,F_exit2,K2013_14_bull,1.3404933020783667,,-0.05282843058320319,,,calm_controls,0.26861874190312385,2014-01-15,2014-02-03,,-0.05282843058320319,13.0,1.0,P0
P0 MKT,F_exit2,A_bull_2021,1.1088199678943225,,-0.04841861911750178,,,calm_controls,0.11368064585382509,2021-11-08,2021-12-01,,-0.04841861911750178,17.0,0.8683414935778978,P0
P0 MKT,F_exit2,D_recent_2025plus,0.5194582037764752,,-0.07006272643351363,,,calm_controls,0.1384732238887616,2026-01-12,2026-03-30,2026-03-30,-0.07006272643351363,54.0,0.925975637615611,P0
P0 MKT,F_exit1,FULL,0.560946238182331,1.063240007160657,-0.32461992125639416,2.7509600886925254,2.5747516355706326,,,,,,,,,P0
P0 MKT,F_exit1,E_bear_2018q4,-2.2603470757692983,,-0.06843337845349362,,,modern_folds,-0.05171609871940419,2018-09-20,2018-10-12,2018-10-12,-0.06843337845349362,17.0,1.0,P0
P0 MKT,F_exit1,X_2020_covid,1.0498017886052167,,-0.07985754324447703,,,modern_folds,0.08670940859662513,2020-02-19,2020-06-11,2020-02-28,-0.07971900116829689,80.0,0.8557398502655108,P0
P0 MKT,F_exit1,B_bear_2022,-2.087924242679907,,-0.03870329205987899,,,modern_folds,-0.027974201715361913,2022-01-03,2022-08-23,,-0.03870329205987899,161.0,0.0,P0
P0 MKT,F_exit1,E1973_oil_bear,-1.5241681004061916,,-0.093359549265288,,,market_factor_A0_calendar,0.034942596811041726,1973-01-11,1973-02-28,1973-02-28,-0.093359549265288,33.0,1.0,P0
P0 MKT,F_exit1,E1987_crash,-0.9027868221808134,,-0.06730348119629448,,,market_factor_A0_calendar,-0.0019279181128512013,1987-08-25,1987-10-13,1987-09-09,-0.053873744054284356,35.0,0.8620315890779868,P0
P0 MKT,F_exit1,E1990_recession,0.1570823581230567,,-0.03364374786374724,,,market_factor_A0_calendar,0.06660161553579602,1990-07-16,1990-07-25,1990-07-25,-0.03364374786374724,8.0,0.8842080837301267,P0
P0 MKT,F_exit1,E1997_asia,-0.24521178812060582,,-0.08684805377209648,,,market_factor_A0_calendar,0.010971177844389057,1997-10-07,1998-01-15,1997-10-28,-0.07074572657339528,70.0,0.6988347731516081,P0
P0 MKT,F_exit1,E1998_ltcm,0.8947867774423968,,-0.046837519639625014,,,market_factor_A0_calendar,0.053347997522699364,1998-07-17,1998-08-03,1998-08-03,-0.046837519639625014,12.0,0.8067956470553062,P0
P0 MKT,F_exit1,E2000_02_dotcom,-0.3058535090212433,,-0.02211596801807092,,,market_factor_A0_calendar,0.10409444882632313,2000-03-24,2000-04-05,,-0.02211596801807092,9.0,0.0,P0
P0 MKT,F_exit1,E2007_09_gfc,-0.9283949718460618,,-0.10907030256053651,,,market_factor_A0_calendar,-0.05646893781839313,2007-10-09,2008-03-17,2008-01-22,-0.08167312827248396,110.0,0.6139776556004788,P0
P0 MKT,F_exit1,E2011_eu_us,-1.2299852470709214,,-0.13119788246597208,,,market_factor_A0_calendar,-0.09157390716050517,2011-05-02,2011-10-03,2011-08-05,-0.0869103455452741,108.0,0.9096460222973562,P0
P0 MKT,F_exit1,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P0
P0 MKT,F_exit1,K1995_99_bull,0.8975869177583576,,-0.08736179712704828,,,calm_controls,0.8375199600305676,1999-01-29,1999-10-15,1999-02-10,-0.025022984518808022,181.0,0.506358049696682,P0
P0 MKT,F_exit1,K2013_14_bull,1.416155859451012,,-0.05282843058320319,,,calm_controls,0.2836050698826962,2014-01-15,2014-02-03,,-0.05282843058320319,13.0,1.0,P0
P0 MKT,F_exit1,A_bull_2021,1.087652628684468,,-0.04841861911750178,,,calm_controls,0.10871040841013935,2021-11-08,2021-12-01,,-0.04841861911750178,17.0,0.8683414935778978,P0
P0 MKT,F_exit1,D_recent_2025plus,0.4195449404503335,,-0.06806500833179008,,,calm_controls,0.1231150795301128,2025-10-28,2026-03-27,2025-11-24,-0.039703796004709524,104.0,0.7606630416835353,P0
P0 MKT,G_own,FULL,0.5789893415373704,1.18100323441726,-0.2914023419398307,4.0017805601224445,,,,,,,,,,P0
P0 MKT,G_own,E_bear_2018q4,-1.9557835364868914,,-0.06197453399581865,,,modern_folds,-0.044023930373209064,2018-09-20,2018-10-11,2018-10-11,-0.06197453399581865,16.0,1.0,P0
P0 MKT,G_own,X_2020_covid,1.554674041285036,,-0.06183260416312508,,,modern_folds,0.12186393723179934,2020-02-19,2020-02-28,2020-02-25,-0.04978506693308016,8.0,0.8557398502655108,P0
P0 MKT,G_own,B_bear_2022,-2.1689349407476652,,-0.05496931002304872,,,modern_folds,-0.04068939653078529,2022-01-03,2022-08-24,2022-01-20,-0.035949669811187634,162.0,0.5565109065486581,P0
P0 MKT,G_own,E1973_oil_bear,-1.9186358061494098,,-0.11505369552897393,,,market_factor_A0_calendar,-0.017460768697466378,1973-01-11,1973-11-07,1973-03-23,-0.1117735786787305,209.0,1.0,P0
P0 MKT,G_own,E1987_crash,-0.6176656554164688,,-0.06140934496829087,,,market_factor_A0_calendar,0.004637609081177052,1987-08-25,1987-10-13,1987-09-21,-0.05342251561298195,35.0,0.8620315890779868,P0
P0 MKT,G_own,E1990_recession,0.09648343595167842,,-0.035770648035717834,,,market_factor_A0_calendar,0.06365817503428906,1990-07-16,1990-07-27,,-0.035770648035717834,10.0,0.8494312885800077,P0
P0 MKT,G_own,E1997_asia,0.29937290930640814,,-0.06941866082688664,,,market_factor_A0_calendar,0.04634713771191312,1997-10-07,1998-01-09,1997-10-24,-0.0273413665557819,66.0,0.6988347731516081,P0
P0 MKT,G_own,E1998_ltcm,-0.11506358338834277,,-0.0787275503577276,,,market_factor_A0_calendar,0.017729190471671874,1998-07-17,1998-08-05,1998-08-05,-0.0787275503577276,14.0,0.7306490263121221,P0
P0 MKT,G_own,E2000_02_dotcom,-0.7084135227026797,,-0.030119710729887283,,,market_factor_A0_calendar,0.07924647392963657,2000-07-03,2000-07-27,2000-07-07,-0.0068025356415811755,18.0,0.42455999175653913,P0
P0 MKT,G_own,E2007_09_gfc,-0.4216533159823515,,-0.08550540237501447,,,market_factor_A0_calendar,-0.016010904927931224,2007-10-09,2008-01-22,2007-11-08,-0.03660386343340882,72.0,0.6139776556004788,P0
P0 MKT,G_own,E2011_eu_us,-1.0476069916597157,,-0.11062649911807543,,,market_factor_A0_calendar,-0.07420066668974401,2011-05-02,2011-10-03,2011-06-02,-0.031324952294999764,108.0,0.9096460222973562,P0
P0 MKT,G_own,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P0
P0 MKT,G_own,K1995_99_bull,1.0264328660910458,,-0.10327653791988511,,,calm_controls,0.9674025713393402,1999-07-16,1999-10-15,1999-08-10,-0.06192922003082724,65.0,0.6785500668650531,P0
P0 MKT,G_own,K2013_14_bull,1.1961774118609476,,-0.05172197064437545,,,calm_controls,0.23543669725865213,2014-01-15,2014-02-03,2014-01-27,-0.03328083796047665,13.0,1.0,P0
P0 MKT,G_own,A_bull_2021,1.3489963162018017,,-0.04415018679493721,,,calm_controls,0.13953175293328224,2021-09-02,2021-10-04,,-0.04415018679493721,22.0,0.9699880082166998,P0
P0 MKT,G_own,D_recent_2025plus,0.528477272186936,,-0.07858507721898955,,,calm_controls,0.13935150472880298,2026-01-12,2026-03-30,2026-01-22,-0.02484344747034073,54.0,0.925975637615611,P0
P0 MKT,G_spy,FULL,0.5789893415373704,1.18100323441726,-0.2914023419398307,4.0017805601224445,,,,,,,,,,P0
P0 MKT,G_spy,E_bear_2018q4,-1.9557835364868914,,-0.06197453399581865,,,modern_folds,-0.044023930373209064,2018-09-20,2018-10-11,2018-10-11,-0.06197453399581865,16.0,1.0,P0
P0 MKT,G_spy,X_2020_covid,1.554674041285036,,-0.06183260416312508,,,modern_folds,0.12186393723179934,2020-02-19,2020-02-28,2020-02-25,-0.04978506693308016,8.0,0.8557398502655108,P0
P0 MKT,G_spy,B_bear_2022,-2.1689349407476652,,-0.05496931002304872,,,modern_folds,-0.04068939653078529,2022-01-03,2022-08-24,2022-01-20,-0.035949669811187634,162.0,0.5565109065486581,P0
P0 MKT,G_spy,E1973_oil_bear,-1.9186358061494098,,-0.11505369552897393,,,market_factor_A0_calendar,-0.017460768697466378,1973-01-11,1973-11-07,1973-03-23,-0.1117735786787305,209.0,1.0,P0
P0 MKT,G_spy,E1987_crash,-0.6176656554164688,,-0.06140934496829087,,,market_factor_A0_calendar,0.004637609081177052,1987-08-25,1987-10-13,1987-09-21,-0.05342251561298195,35.0,0.8620315890779868,P0
P0 MKT,G_spy,E1990_recession,0.09648343595167842,,-0.035770648035717834,,,market_factor_A0_calendar,0.06365817503428906,1990-07-16,1990-07-27,,-0.035770648035717834,10.0,0.8494312885800077,P0
P0 MKT,G_spy,E1997_asia,0.29937290930640814,,-0.06941866082688664,,,market_factor_A0_calendar,0.04634713771191312,1997-10-07,1998-01-09,1997-10-24,-0.0273413665557819,66.0,0.6988347731516081,P0
P0 MKT,G_spy,E1998_ltcm,-0.11506358338834277,,-0.0787275503577276,,,market_factor_A0_calendar,0.017729190471671874,1998-07-17,1998-08-05,1998-08-05,-0.0787275503577276,14.0,0.7306490263121221,P0
P0 MKT,G_spy,E2000_02_dotcom,-0.7084135227026797,,-0.030119710729887283,,,market_factor_A0_calendar,0.07924647392963657,2000-07-03,2000-07-27,2000-07-07,-0.0068025356415811755,18.0,0.42455999175653913,P0
P0 MKT,G_spy,E2007_09_gfc,-0.4216533159823515,,-0.08550540237501447,,,market_factor_A0_calendar,-0.016010904927931224,2007-10-09,2008-01-22,2007-11-08,-0.03660386343340882,72.0,0.6139776556004788,P0
P0 MKT,G_spy,E2011_eu_us,-1.0476069916597157,,-0.11062649911807543,,,market_factor_A0_calendar,-0.07420066668974401,2011-05-02,2011-10-03,2011-06-02,-0.031324952294999764,108.0,0.9096460222973562,P0
P0 MKT,G_spy,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P0
P0 MKT,G_spy,K1995_99_bull,1.0264328660910458,,-0.10327653791988511,,,calm_controls,0.9674025713393402,1999-07-16,1999-10-15,1999-08-10,-0.06192922003082724,65.0,0.6785500668650531,P0
P0 MKT,G_spy,K2013_14_bull,1.1961774118609476,,-0.05172197064437545,,,calm_controls,0.23543669725865213,2014-01-15,2014-02-03,2014-01-27,-0.03328083796047665,13.0,1.0,P0
P0 MKT,G_spy,A_bull_2021,1.3489963162018017,,-0.04415018679493721,,,calm_controls,0.13953175293328224,2021-09-02,2021-10-04,,-0.04415018679493721,22.0,0.9699880082166998,P0
P0 MKT,G_spy,D_recent_2025plus,0.528477272186936,,-0.07858507721898955,,,calm_controls,0.13935150472880298,2026-01-12,2026-03-30,2026-01-22,-0.02484344747034073,54.0,0.925975637615611,P0
P0 MKT,buy_hold,FULL,0.4864860478078328,0.6651653976718863,-0.6547891063332446,0.0,,,,,,,,,,P0
P0 MKT,buy_hold,E_bear_2018q4,-0.39886980097777225,,-0.20446131952210556,,,modern_folds,-0.03520894824313259,2018-09-20,2018-12-24,,-0.20446131952210556,66.0,1.0,P0
P0 MKT,buy_hold,X_2020_covid,0.8217686448013993,,-0.34216280934892906,,,modern_folds,0.24075629356217743,2020-02-19,2020-03-23,,-0.34216280934892906,24.0,1.0,P0
P0 MKT,buy_hold,B_bear_2022,-0.8072701695819832,,-0.25449072389442295,,,modern_folds,-0.19955554850414636,2022-01-03,2022-10-14,,-0.25449072389442295,198.0,1.0,P0
P0 MKT,buy_hold,E1973_oil_bear,-1.7657518863347808,,-0.4815948240000787,,,market_factor_A0_calendar,-0.4161731093790002,1973-01-11,1974-10-03,,-0.4815948240000787,437.0,1.0,P0
P0 MKT,buy_hold,E1987_crash,-0.964906054069896,,-0.3311424555262713,,,market_factor_A0_calendar,-0.18292992676970443,1987-08-25,1987-12-04,,-0.3311424555262713,72.0,1.0,P0
P0 MKT,buy_hold,E1990_recession,0.14117432221966128,,-0.20795377547096017,,,market_factor_A0_calendar,0.0688323213357327,1990-07-16,1990-10-11,,-0.20795377547096017,63.0,1.0,P0
P0 MKT,buy_hold,E1997_asia,0.8938657774443861,,-0.09915415450873999,,,market_factor_A0_calendar,0.12179254574211273,1997-10-07,1997-10-27,,-0.09915415450873999,15.0,1.0,P0
P0 MKT,buy_hold,E1998_ltcm,0.5031816365443541,,-0.21919900622835453,,,market_factor_A0_calendar,0.07357763613715718,1998-07-17,1998-10-08,,-0.21919900622835453,59.0,1.0,P0
P0 MKT,buy_hold,E2000_02_dotcom,-0.7094852166109467,,-0.49225604938802137,,,market_factor_A0_calendar,-0.36617091507350064,2000-03-24,2002-10-09,,-0.49225604938802137,638.0,1.0,P0
P0 MKT,buy_hold,E2007_09_gfc,-0.5536591843744181,,-0.5456553593385387,,,market_factor_A0_calendar,-0.3549696209582007,2007-10-09,2009-03-09,,-0.5456553593385387,356.0,1.0,P0
P0 MKT,buy_hold,E2011_eu_us,-0.29184440622734364,,-0.20084582901465742,,,market_factor_A0_calendar,-0.07880665551722632,2011-05-02,2011-10-03,,-0.20084582901465742,108.0,1.0,P0
P0 MKT,buy_hold,E2015_16_china,-0.08760615346229954,,-0.15527445300139786,,,market_factor_A0_calendar,-0.025770844832090134,2015-06-23,2016-02-11,,-0.15527445300139786,162.0,1.0,P0
P0 MKT,buy_hold,K1995_99_bull,1.3657583114057847,,-0.2191990062283551,,,calm_controls,2.398112202880352,1998-07-17,1998-10-08,,-0.2191990062283551,59.0,1.0,P0
P0 MKT,buy_hold,K2013_14_bull,1.8252436123021951,,-0.07750780468545981,,,calm_controls,0.5087578237008581,2014-09-18,2014-10-15,,-0.07750780468545981,20.0,1.0,P0
P0 MKT,buy_hold,A_bull_2021,1.598235839603187,,-0.054922582069259374,,,calm_controls,0.2384275475481441,2021-02-12,2021-03-04,,-0.054922582069259374,14.0,1.0,P0
P0 MKT,buy_hold,D_recent_2025plus,0.8356674544123726,,-0.19557597035866303,,,calm_controls,0.30194626995606244,2025-02-19,2025-04-08,,-0.19557597035866303,35.0,1.0,P0
P1 SPY,incumbent,FULL,0.5601905849574929,1.5078832448133084,-0.11175579417970649,2.3255470874651722,1.632829373650108,,,,,,,,,P1
